,0,1,2,3,4,5
0,-15.165937633539771,-0.43023302043355205,-2.2333080851780545,-1.2276538313402978,-0.5084125292005788,-1.9839004776107734
1,0.1612710486664926,15.219304185276897,-0.25217543850471036,1.9588460157312098,-0.5739785806784914,-2.699212881890112
2,0.33122329481327784,-0.43523458255498426,-14.871109006537857,-0.4051064762690367,-0.5063317885326691,-2.421186811053736
3,0.6439274452912411,-0.73442084991934,0.7613928570515508,-14.848034664646912,-12.53885983672161,-10.121187145651916
4,-0.7047499145068907,0.5559545561635977,-0.8339782020499097,-0.9906372560114302,8.68378778165227,6.542881846331035
5,-0.17285054256033586,0.04704865432986183,-0.20478630660295405,-0.4249009988656766,-0.7069703730530643,8.612625478633095
6,0.2621970506242111,-0.25757551285336117,0.31013881451425046,0.26520148241475194,0.0681592948236765,-0.006910632472561684
7,0.2621970506242113,-0.2575755128533608,0.31013881451425035,0.26520148241475305,0.06815929482367633,-0.006910632472561795
8,0.2621970506242111,-0.25757551285336117,0.31013881451425046,0.26520148241475194,0.0681592948236765,-0.006910632472561684
9,0.2621970506242113,-0.2575755128533608,0.31013881451425035,0.26520148241475305,0.06815929482367611,-0.006910632472561629
10,0.2621970506242111,-0.25757551285336117,0.31013881451425046,0.26520148241475194,0.0681592948236765,-0.006910632472561684
11,0.2621970506242113,-0.2575755128533608,0.31013881451425057,0.26520148241475305,0.06815929482367633,-0.006910632472561518
12,0.2621970506242111,-0.25757551285336117,0.31013881451425046,0.26520148241475217,0.06815929482367683,-0.006910632472561573
13,0.2621970506242113,-0.2575755128533608,0.31013881451425057,0.2652014824147533,0.06815929482367655,-0.006910632472561795
14,0.2621970506242111,-0.25757551285336117,0.31013881451425046,0.26520148241475217,0.0681592948236765,-0.006910632472561684
15,0.004095496646628893,-0.005857793926056232,0.004839401343879168,0.00040531756323575197,-0.008829011122375108,-0.010815872097164558
16,0.004095496646628782,-0.005857793926056953,0.004839401343879057,0.00040531756323469725,-0.008829011122375108,-0.010815872097164558
17,0.004095496646628893,-0.005857793926056232,0.004839401343879168,0.00040531756323575197,-0.008829011122375274,-0.010815872097164503
18,0.004095496646628782,-0.005857793926056953,0.004839401343879279,0.00040531756323458623,-0.008829011122374886,-0.01081587209716467
19,0.004095496646628893,-0.005857793926056232,0.00483940134387939,0.00040531756323575197,-0.008829011122374941,-0.010815872097164392
20,-0.6359082208303193,0.5618314775571187,-0.7523510491691335,-0.7712661637399265,-0.5043642375897257,-0.35020197643907036
21,-0.6359082208303206,0.5618314775571192,-0.7523510491691334,-0.7712661637399272,-0.5043642375897257,-0.3502019764390706
22,-0.6359082208303193,0.5618314775571185,-0.7523510491691335,-0.7712661637399265,-0.5043642375897257,-0.3502019764390705
23,-0.6359082208303206,0.5618314775571192,-0.7523510491691334,-0.7712661637399272,-0.5043642375897257,-0.35020197643907064
24,-0.6359082208303193,0.5618314775571185,-0.7523510491691335,-0.7712661637399267,-0.5043642375897258,-0.35020197643907036
25,-0.1636178623129077,0.16543365964685197,-0.1935221248404787,-0.15591862880624419,-0.017186693348725968,0.031745004067924354
26,-0.1636178623129078,0.16543365964685264,-0.1935221248404787,-0.15591862880624424,-0.017186693348725912,0.031745004067924354
27,-0.1636178623129077,0.16543365964685197,-0.19352212484047882,-0.15591862880624419,-0.017186693348725968,0.031745004067924354
28,-0.1636178623129077,0.16543365964685264,-0.1935221248404787,-0.15591862880624424,-0.0171866933487258,0.03174500406792424
29,-0.1636178623129077,0.16543365964685197,-0.19352212484047882,-0.15591862880624408,-0.017186693348725912,0.031745004067924576
30,-0.0587451812317662,0.0649022311519355,-0.06946714573341267,-0.04476616711236148,0.023519179062588047,0.04353112075199039
31,-0.058745181231764976,0.06490223115193372,-0.06946714573341306,-0.0447661671123607,0.023519179062588103,0.043531120751990726
32,-0.0587451812317662,0.06490223115193572,-0.06946714573341267,-0.04476616711236148,0.023519179062587936,0.04353112075199084
33,-0.058745181231764976,0.06490223115193383,-0.06946714573341306,-0.0447661671123607,0.023519179062588103,0.04353112075199084
34,-0.0587451812317662,0.06490223115193572,-0.06946714573341267,-0.04476616711236148,0.023519179062588047,0.043531120751990726
35,-0.058745181231764754,0.06490223115193383,-0.06946714573341306,-0.0447661671123607,0.02351917906258799,0.04353112075199084
36,-0.0587451812317662,0.06490223115193572,-0.06946714573341267,-0.04476616711236148,0.023519179062588047,0.04353112075199017
37,-0.058745181231764754,0.06490223115193383,-0.06946714573341306,-0.04476616711236081,0.02351917906258799,0.04353112075199039
38,-0.0587451812317662,0.06490223115193572,-0.06946714573341267,-0.0447661671123617,0.023519179062588047,0.04353112075199039
39,-0.058745181231764754,0.06490223115193394,-0.06946714573341306,-0.04476616711236092,0.023519179062588103,0.043531120751990726
40,0.27012223660206097,-0.24754443918168154,0.31956108605456524,0.3095123703547623,0.16630690268880127,0.09687616451619879
41,0.270122236602061,-0.247544439181682,0.3195610860545654,0.3095123703547631,0.16630690268880122,0.09687616451619874
42,0.27012223660206097,-0.24754443918168165,0.31956108605456524,0.3095123703547623,0.16630690268880105,0.09687616451619857
43,0.270122236602061,-0.247544439181682,0.3195610860545654,0.3095123703547631,0.16630690268880088,0.09687616451619874
44,0.27012223660206097,-0.24754443918168165,0.3195610860545651,0.3095123703547623,0.16630690268880116,0.09687616451619874
45,0.16524955552092108,-0.1470130106867627,0.19550610694750015,0.19835990866087927,0.12560103027748815,0.08509004783213225
46,0.16524955552092202,-0.14701301068676287,0.19550610694749976,0.19835990866087838,0.12560103027748787,0.08509004783213242
47,0.16524955552092097,-0.1470130106867627,0.19550610694750015,0.19835990866087927,0.12560103027748837,0.08509004783213237
48,0.1652495555209218,-0.14701301068676287,0.19550610694749976,0.19835990866087838,0.12560103027748798,0.08509004783213248
49,0.16524955552092097,-0.1470130106867627,0.19550610694750015,0.19835990866087927,0.1256010302774886,0.08509004783213231
50,0.1652495555209218,-0.14701301068676287,0.19550610694749976,0.19835990866087838,0.1256010302774881,0.08509004783213225
51,0.16524955552092097,-0.1470130106867627,0.19550610694750015,0.19835990866087927,0.12560103027748848,0.08509004783213209
52,0.1652495555209218,-0.14701301068676287,0.19550610694749976,0.19835990866087838,0.1256010302774881,0.08509004783213242
53,0.16524955552092085,-0.1470130106867627,0.19550610694750004,0.19835990866087927,0.12560103027748826,0.08509004783213225
54,0.1652495555209218,-0.14701301068676287,0.19550610694749965,0.19835990866087838,0.12560103027748798,0.08509004783213242
55,0.012020682624480472,0.0041732797456230375,0.014261672884194332,0.04471620550324473,0.08931859674274989,0.09297092489159653
56,0.012020682624481194,0.0041732797456232595,0.014261672884196108,0.04471620550324429,0.08931859674275006,0.09297092489159664
57,0.012020682624480472,0.0041732797456230375,0.014261672884194443,0.04471620550324473,0.08931859674275,0.09297092489159653
58,0.012020682624481194,0.0041732797456232595,0.014261672884196108,0.04471620550324429,0.08931859674274983,0.09297092489159664
59,0.012020682624480472,0.0041732797456230375,0.014261672884194443,0.04471620550324473,0.08931859674274989,0.09297092489159664
60,-0.20404478744085175,0.16769732160807138,-0.24144184936755408,-0.27310118641014275,-0.22967302702732198,-0.18578992662778193
61,-0.20404478744085203,0.16769732160807144,-0.2414418493675542,-0.27310118641014314,-0.22967302702732206,-0.18578992662778193
62,-0.20404478744085186,0.16769732160807138,-0.2414418493675543,-0.27310118641014275,-0.22967302702732198,-0.18578992662778215
63,-0.20404478744085192,0.16769732160807144,-0.2414418493675542,-0.27310118641014325,-0.22967302702732206,-0.18578992662778204
64,-0.20404478744085186,0.1676973216080715,-0.2414418493675543,-0.27310118641014297,-0.22967302702732187,-0.185789926627782
65,-0.06667036720961766,0.05487115748025273,-0.07888941727372678,-0.08907705505236962,-0.07462842880253723,-0.06025567623677042
66,-0.06667036720961661,0.05487115748025295,-0.07888941727372678,-0.08907705505236929,-0.074628428802537,-0.06025567623677053
67,-0.06667036720961766,0.05487115748025262,-0.07888941727372678,-0.08907705505236962,-0.07462842880253723,-0.06025567623677064
68,-0.06667036720961661,0.05487115748025295,-0.07888941727372678,-0.08907705505236929,-0.07462842880253734,-0.06025567623677053
69,-0.06667036720961766,0.05487115748025262,-0.07888941727372678,-0.08907705505236962,-0.07462842880253734,-0.060255676236770306
70,-0.06667036720961672,0.05487115748025273,-0.07888941727372678,-0.08907705505236929,-0.07462842880253745,-0.060255676236770084
71,-0.06667036720961766,0.05487115748025251,-0.07888941727372678,-0.08907705505236962,-0.07462842880253756,-0.060255676236770084
72,-0.06667036720961672,0.05487115748025273,-0.078889417273727,-0.0890770550523694,-0.07462842880253745,-0.060255676236770306
73,-0.06667036720961766,0.05487115748025251,-0.07888941727372678,-0.08907705505236974,-0.07462842880253723,-0.06025567623677042
74,-0.06667036720961672,0.05487115748025273,-0.078889417273727,-0.0890770550523694,-0.074628428802537,-0.06025567623677053
75,-0.1715430482907585,0.15540258597517287,-0.20294439638079342,-0.20022951674625228,-0.11533430121385024,-0.07204179292083668
76,-0.17154304829075884,0.15540258597517298,-0.2029443963807941,-0.20022951674625233,-0.1153343012138503,-0.07204179292083701
77,-0.1715430482907585,0.15540258597517287,-0.20294439638079353,-0.20022951674625228,-0.11533430121385013,-0.07204179292083712
78,-0.17154304829075884,0.15540258597517287,-0.2029443963807942,-0.20022951674625233,-0.11533430121385019,-0.07204179292083723
79,-0.1715430482907585,0.15540258597517287,-0.20294439638079365,-0.20022951674625228,-0.11533430121385013,-0.07204179292083746
80,-0.16966638276525742,0.1365586430956876,-0.20077038528732627,-0.23296349491502855,-0.20653191573872748,-0.17132268228385067
81,-0.16966638276525714,0.13655864309568744,-0.20077038528732627,-0.2329634949150292,-0.2065319157387273,-0.17132268228385072
82,-0.16966638276525753,0.1365586430956876,-0.20077038528732627,-0.23296349491502855,-0.20653191573872748,-0.17132268228385078
83,-0.16966638276525725,0.13655864309568744,-0.20077038528732627,-0.2329634949150292,-0.20653191573872742,-0.17132268228385072
84,-0.16966638276525742,0.1365586430956876,-0.20077038528732627,-0.23296349491502877,-0.2065319157387276,-0.17132268228385072
85,0.1652495555209212,-0.14701301068676248,0.19550610694750026,0.19835990866087883,0.12560103027748815,0.08509004783213248
86,0.16524955552092158,-0.14701301068676265,0.1955061069475001,0.19835990866087783,0.12560103027748798,0.08509004783213253
87,0.16524955552092108,-0.1470130106867627,0.19550610694750026,0.19835990866087883,0.12560103027748837,0.08509004783213237
88,0.16524955552092158,-0.14701301068676265,0.19550610694749998,0.19835990866087783,0.12560103027748798,0.08509004783213237
89,0.16524955552092108,-0.14701301068676248,0.19550610694750026,0.19835990866087883,0.1256010302774886,0.08509004783213231
90,0.2701222366020612,-0.24754443918168154,0.3195610860545651,0.30951237035476165,0.16630690268880105,0.09687616451619868
91,0.27012223660206125,-0.24754443918168179,0.3195610860545653,0.3095123703547624,0.1663069026888011,0.09687616451619874
92,0.2701222366020612,-0.24754443918168165,0.3195610860545651,0.30951237035476187,0.16630690268880105,0.09687616451619874
93,0.270122236602061,-0.24754443918168179,0.3195610860545653,0.3095123703547624,0.166306902688801,0.09687616451619901
94,0.2701222366020612,-0.24754443918168165,0.3195610860545651,0.30951237035476187,0.16630690268880105,0.09687616451619885
95,0.11689336370562398,-0.09635814874929427,0.13831665199126064,0.15586866719712655,0.13002446915406307,0.10475704157566379
96,0.11689336370562475,-0.09635814874929483,0.13831665199126097,0.15586866719712544,0.1300244691540633,0.10475704157566412
