,0,1,2,3,4,5
0,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
1,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
2,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
3,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
4,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
5,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
6,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
7,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
8,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
9,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
10,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
11,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
12,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
13,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
14,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
15,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
16,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
17,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
18,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
19,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
20,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
21,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
22,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
23,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
24,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
25,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
26,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
27,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
28,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
29,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
30,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
31,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
32,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
33,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
34,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
35,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
36,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
37,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
38,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
39,1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
40,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
41,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
42,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
43,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
44,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
45,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
46,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
47,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
48,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
49,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
50,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
51,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
52,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
53,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
54,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
55,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
56,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
57,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
58,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
59,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
60,1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
61,1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
62,1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
63,1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
64,1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
65,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
66,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
67,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
68,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
69,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
70,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
71,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
72,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
73,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
74,1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
75,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
76,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
77,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
78,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
79,-1.0,1.1832159566199232,1.1832159566199232,-0.7745966692414834,-1.0,-1.2909944487358056
80,-1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
81,-1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
82,-1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
83,-1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
84,-1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
85,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
86,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
87,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
88,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
89,-1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
90,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
91,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
92,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
93,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
94,1.0,-0.8451542547285167,-0.8451542547285167,1.2909944487358056,1.0,0.7745966692414834
95,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
96,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
97,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
98,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
99,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,1.0,0.7745966692414834
100,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,0.7745966692414834
101,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,0.7745966692414834
102,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,0.7745966692414834
103,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,0.7745966692414834
104,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,0.7745966692414834
105,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
106,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
107,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
108,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
109,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
110,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
111,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
112,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
113,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
114,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
115,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
116,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
117,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
118,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
119,-1.0,1.1832159566199232,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
120,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
121,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
122,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
123,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
124,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
125,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
126,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
127,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
128,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
129,1.0,1.1832159566199232,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
130,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
131,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
132,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
133,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
134,1.0,-0.8451542547285167,1.1832159566199232,1.2909944487358056,1.0,0.7745966692414834
135,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
136,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
137,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
138,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
139,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,1.0,0.7745966692414834
140,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
141,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
142,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
143,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
144,-1.0,-0.8451542547285167,1.1832159566199232,-0.7745966692414834,-1.0,0.7745966692414834
145,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
146,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
147,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
148,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
149,-1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
150,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
151,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
152,1.0,-0.8451542547285167,-0.8451542547285167,-0.7745966692414834,-1.0,-1.2909944487358056
